id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
102899,Ant-Man,Science Fiction-Action-Adventure,en,Armed with the astonishing ability to shrink in scale but increase in strength master thief Scott Lang must embrace his inner-hero and help his mentor Doctor Hank Pym protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles Pym and Lang must plan and pull off a heist that will save the world.,120.506,Marvel Studios,2015-07-14,130000000.0,519311965.0,117.0,Released,Heroes don't get any bigger.,7.083,18261.0,Paul Rudd-Michael Douglas-Evangeline Lilly-Bobby Cannavale-Corey Stoll-Anthony Mackie-Judy Greer-Abby Ryder Fortson-Michael Peña-David Dastmalchian-T.I.-Wood Harris-Hayley Atwell-John Slattery-Martin Donovan-Garrett Morris-Gregg Turkington-Rod Hallett-Joe Chrest-Joe Bucaro III-Jean Louisa Kelly-Dax Griffin-Hayley Lovitt-Anna Akana-Stan Lee-Tom Kenny-Norma Alvarez-Darcie Isabella Cottrell-Teddy Williams-Carol Anne Watts-Chuck David Willis-Diana Chiritescu-Neko Parham-Onira Tares-Zamani Wilder-Kylen Davis-Jim R. Coleman-Desmond Phillips-Aaron Saxton-Michael A. Cook-Ricki Lander-Rus Blackwell-Johnny Pemberton-Nicholas Barrera-Carlos Aviles-Lyndsi LaRose-Robert Crayton-Ajani Perkins-Jessejames Locorriere-Kevin Lacz-Michael Trisler-Daniel Stevens-Clay Donahue Fontenot-Michael Jamorski-Casey Pieretti-Antal Kalik-Adam Hart-Reuben Langdon-Todd Schneider-Zack Duhame-Alex Chansky-Kevin Buttimer-Danny Vasquez-Rick Avery-Erik Betts-Raul Colon-Patrick Constantine Bertagnolli Jr.-Chris Evans-Hayley Gagner-Tim Halpin-Christina July Kim-Jordi Mollà-Vanessa Ross-Sebastian Stan-Sam Medina-Sophia Slaysman,ant-shrinking-superhero-based on comic-heist-miniaturization-miniature people-aftercreditsstinger-duringcreditsstinger-marvel cinematic universe (mcu),/cj2gWN7TdH1iUG6pUQyqv9N2AXc.jpg,/a7sAqMKv5tkAdMzFfIhPqIBmQ9g.jpg,99861-271110-100402-76338-363088-118340-284052-10195-283995-1771-68721-10138-24428-315635-1726-284053-284054-1724-293660-299536-127585
916719,Code Name Banshee,Thriller-Action,en,Caleb a former government assassin in hiding who resurfaces when his protégé the equally deadly killer known as Banshee discovers a bounty has been placed on Caleb's head.,120.103,Yale Productions-BondIt Media Capital-Buffalo 8 Productions,2022-07-01,0.0,0.0,93.0,Released,Two assassins. One secret. No turning back.,5.2,58.0,Jaime King-Antonio Banderas-Tommy Flanagan-Catherine Davis-Kim DeLonghi-Levon Panek-Wayne Pyle-Keil Oakley Zepernick-Aleksander Vayshelboym-Dylan Flashner-Rose Lane Sanfilippo-Emmanuel Kerry-John Wollman-Yahudah Bane Brown,,/lxkvlIrvExeHGiPk7bdji2xm3vs.jpg,/ttkibtcAjoilW1PbTIFy9U9YOdB.jpg,888195-962279-884315-759507-711017-944864-854881-667739-793961-895543-698948-759175-819876-830788-629176-862965-882598-278924-453395-436270-541134
801071,The Jack in the Box: Awakening,Horror,en,When a vintage Jack-in-the-box is opened by a dying woman she enters into a deal with the demon within that would see her illness cured in return for helping it claim six innocent victims.,119.814,Fowler Media,2022-02-24,0.0,195189.0,89.0,Released,Once you open the box... you can't escape it.,6.431,260.0,Matt McClure-Mollie Hindle-James Swanton-Nicola Wright-Nicholas Anscombe-Michaela Longden-Erina Mashate-Jason Farries-Victor Mellors-Ben Walters-Melvyn Rawlinson,clown-sequel-evil clown,/3Ib8vlWTrAKRrTWUrTrZPOMW4jp.jpg,/xHRabofjmMGoIV3mb6xgy4nwOcS.jpg,622420-619433-869399-327253-952374-978436-697799-924482-825808-896448-383607-757520-349788-602169-249534-690694-512184-746612-523502-413835-639639
919355,Dragon Knight,Fantasy-Adventure-Action,en,Many years after the war has been lost and all the dragons slain a lone knight travels the lands of Agonos seeking to raise an army against the demon lord Abaddon. When a healer's vision reveals that one dragon still lives and together with an eager young squire the knight sets off in search of the fabled creature. As the armies of Abaddon descend on the human kingdoms the dragon is their last hope of fending off the horde before it lays waste to the lands of men. But does the creature even exist? And if it does will it fight for them once more?,119.531,Hex Studios,2022-03-21,0.0,0.0,99.0,Released,,6.778,36.0,Ryan Livingstone-Megan Tremethick-Regan Walker-Michael Daviot,,/zkGFADykBtfPfTv7YJooxTH52ph.jpg,/l99dylTOAMkwKSr54X5ytiEtnLA.jpg,978436-759175-616037-766507-810693-585511-1006851-667276-952374-30926-869399-438148-361743-383607-739187-507086-1008779-697799-725201-756999-610150
363088,Ant-Man and the Wasp,Action-Adventure-Science Fiction,en,Just when his time under house arrest is about to end Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish against time and any chance of success a very dangerous rescue mission.,119.474,Marvel Studios,2018-07-04,140000000.0,622674139.0,119.0,Released,Real heroes. Not actual size.,6.961,11943.0,Paul Rudd-Evangeline Lilly-Michael Peña-Walton Goggins-Bobby Cannavale-Judy Greer-T.I.-David Dastmalchian-Hannah John-Kamen-Abby Ryder Fortson-Randall Park-Michelle Pfeiffer-Laurence Fishburne-Michael Douglas-Divian Ladwa-Goran Kostić-Rob Archer-Sean Kleier-Benjamin Byron Davis-Michael Cerveris-Riann Steele-Dax Griffin-Hayley Lovitt-Langston Fishburne-RaeLynn Bratten-Madeleine McGraw-Tim Heidecker-Stan Lee-Charles Justo-Brian Huskey-Suehyla El-Attar-Julia Vera-Jessica Winther-Norwood Cheek-Bryan Lugo-Ana Maria Quintana-Darcy Shean-Blake Vogt-Torrey Vogel-Simon Potter-Jon Wurster-Tom Scharpling-Virginia Hamilton-Jessica Castro-Reggie Aqui-Natasha Zouves-Mike Nicco-Alexis Smith-Mika Kubo-Joshua Mikel-Chris Gann-Sergio Briones-Denney Pierce-Vanessa Ross-Zachary Culbertson-Steven Wiig-Timothy Carr-Sawyer D. Jones-Rick Richardson-Benjamin Weaver-Jamel Chambers-Jennifer Black-Sandra Dee Richardson-Dale Liner-John Ozuna-Marcella Bragio-Sophia Marcs-William W. Barbour-Kevin Carscallen-Seth McCracken-Andy Arness-James Siderits-Christine Marie Evans-Hayley Gagner-Gail Gamble-Linda Joy Henry-Anne Luna-Anne-Marie Olsen-Etienne Vick-Marcus Young,insect-flying-dream-fight-ant-nuclear missile-chase-van-shrinking-giant insect-sequel-superhero-based on comic-house arrest-alternate dimension-flashback-tragic villain-laboratory-fugitive-school-miniaturization-montage-toy car-giant man-female villain-aftercreditsstinger-duringcreditsstinger-marvel cinematic universe (mcu)-giant-action hero-father daughter relationship-mother daughter relationship,/2mnK5VtjzYRWvQB1zLhZWtAJwzk.jpg,/iYdgEUE2W2aJkgqfSjf1x3gFfuV.jpg,102899-284054-284053-299536-299537-283995-315635-271110-76338-284052-99861-100402-383498-299534-10195-429617-10138-118340-1771-260513-68721
701561,Lee Chaedam's G-Spot,Romance,ko,An honest open look at the sex life of erotic film actress Lee Chae-dam. She reveals her first love her first experience her first film her sex lifestyle and her love of her body.,119.375,,2017-10-26,0.0,0.0,77.0,Released,,5.0,2.0,Lee Chae-dam-Yong Pal,softcore,/tnxbYOlkXbuSXZWfHYOy4l4V51h.jpg,,722156
271110,Captain America: Civil War,Adventure-Action-Science Fiction,en,Following the events of Age of Ultron the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers causing two factions to side with Iron Man or Captain America which causes an epic battle between former allies.,119.346,Marvel Studios,2016-04-27,250000000.0,1153337496.0,147.0,Released,United we stand. Divided we fall.,7.438,20848.0,Chris Evans-Robert Downey Jr.-Scarlett Johansson-Sebastian Stan-Anthony Mackie-Don Cheadle-Jeremy Renner-Chadwick Boseman-Paul Bettany-Elizabeth Olsen-Paul Rudd-Emily VanCamp-Tom Holland-Daniel Brühl-Frank Grillo-William Hurt-Martin Freeman-Marisa Tomei-John Kani-John Slattery-Hope Davis-Alfre Woodard-Michael A. Cook-Laughton Parchment-Jackson Spidell-Yi Long-Heidi Moneymaker-Aaron Toney-Cale Schultz-Ann Russo-Gene Farber-Florence Kasumba-Cornell John-Sven Hönig-Joshua Peck-Brent McGee-Be Satrazemis-Blair Jasin-Oliver Bigalke-Rafael Banasik-David de Vries-Katie Amess-Austin Sanders-Brett Gentile-John Curran-Matthew Anderson-Andrew Botchwey-Chase Bradfield-Ernest Charles-Hendricks Coates-Ethan Condon-Shen Dynes-Nathaniel Ellis-Jariah Ferguson-Evan Ffrench-Justin Freeman-Ralphael Grand'Pierre-Julian Grimes-Aaron Hayes-Austin Hooper-Amiri Jones-Myles Joseph-Stephen Lewis-Jacob Ludwick-D'Mahrei McRae-Ashwin Mudaliar-Eli Ollinger-Parker Pape-Daniel Parada-Jonah Ruffin-Darryl Sampson-Cameron Sardone-Stanley Sellers-Miles Selles-Jacob Sung-Caden Wilkinson-Jin Shijia-Jessica Walther-Gabory-Beniamino Brogi-Silvina Buchbauer-Henry Amadi-Ugochukwu Ani-Michael Anthony Rogers-Damion Poitier-Umar Khan-David E. Brown-Guy Fernandez-Jim Rash-Sophia Russo-Stan Lee-Amelia Morck-Kerry Condon-Julianna Guill-Surely Alvelo-Brian Schaeffer-Kevin LaRosa Jr.-Al Cerullo-Frédéric North-Joe Russo-Ray Sahetapy-Chris Jai Alex-Scott Hunter-Kimberly Hester Huffstetler-Lucie Carroll,civil war-sequel-superhero-based on comic-aftercreditsstinger-duringcreditsstinger-marvel cinematic universe (mcu)-united states of america,/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,/wdwcOBMkt3zmPQuEMxB3FUtMio2.jpg,99861-100402-102899-284052-76338-1771-283995-118340-315635-24428-1726-10195-10138-284053-68721-209112-293660-299536-284054-246655-363088
601796,Alienoid,Science Fiction-Action-Fantasy-Adventure,ko,Gurus in the late Goryeo dynasty try to obtain a fabled holy sword and humans in 2022 hunt down an alien prisoner that is locked in a human's body. The two parties cross paths when a time-traveling portal opens up.,119.122,Caper Film,2022-07-20,24457676.0,0.0,143.0,Released,"For Ages, Aliens have locked up their prisoners in humans bodies.",7.163,104.0,Ryu Jun-yeol-Kim Woo-bin-Kim Tae-ri-Choi Yu-ri-So Ji-sub-Yum Jung-ah-Jo Woo-jin-Kim Eui-sung-Lee Ha-nee-Shin Jung-geun-Lee Si-hoon-Kim Dae-myung-Kim Ki-chun-Yoon Byung-hee-Yoon Kyung-ho-Ok Ja-yeon-Lee Hyun-geol-Kim Hae-sook-You Chea-myung-Jeon Yeo-been,prisoner-alien-historical fiction-goryeo dynasty-past and present-time rift-taoist wizard,/8QVDXDiOGHRcAD4oM6MXjE0osSj.jpg,/baf8eep8af9y7ekjN9X1OW9y01V.jpg,297400-385962-799379-496331-579188-588108-845343-960700-140212-79382-619803-852432-818783-773867-626872-12101-587092-964825-727340-297743-820697
629542,The Bad Guys,Animation-Action-Adventure-Crime-Comedy,en,When the Bad Guys a crew of criminal animals are finally caught after years of heists and being the world’s most-wanted villains Mr. Wolf brokers a deal to save them all from prison.,118.852,DreamWorks Animation-Universal Pictures,2022-03-17,80000000.0,250162278.0,100.0,Released,Good is no fun at all.,7.7,1407.0,Sam Rockwell-Marc Maron-Awkwafina-Craig Robinson-Anthony Ramos-Richard Ayoade-Zazie Beetz-Alex Borstein-Lilly Singh-Barbara Goodson-Dina Morrone-Michael Godere-Kelly Cooney-Walt Dohrn-David P. Smith-John Venzon-Jesse Averna,based on comic-based on graphic novel-duringcreditsstinger,/7qop80YfuO0BwJa1uXk1DXUUEwv.jpg,/9IDJpHROaC0S1ZlIxrvzOcOX5yC.jpg,312595-539681-338953-934293-570480-443801-962592-665372-365948-675353-952982-508947-799788-520963-605121-752623-709023-122796-544812-539819
894246,Ride Above,Drama-Comedy-Family,fr,Growing up among horses at her parents' stud farm Zoé dreams of becoming a jockey and forms a deep bond with a young horse. A terrible accident threatens to end their racing careers but they fight to reach victory together.,118.455,Nolita-TF1 Studio-Pathé-France 2 Cinéma-IDL Films,2022-12-21,12000000.0,0.0,109.0,Released,,6.9,36.0,Mélanie Laurent-Pio Marmaï-Kacey Mottet Klein-Carmen Kassovitz-Charlie Paulet-June Benard-Carole Bouquet-Danny Huston-Hugo Becker-Emeline Faure-Hubert Myon,,/72fFTkshYG2UNuAbT4dstbRIEmt.jpg,/z7N4uV6GuF1jUNKMZOwPkP8B5K7.jpg,892530-958635-833326-936374-944303-893372-707103-967874-947569-745608-928202-172106-21861-803694-740937-823951-19100-944306-994025-1000572-714869
45491,Sex and Zen,Drama-Adventure-Comedy-Romance,cn,A recently married scholar goes on a quest for knowledge of other people's wives based on his philosophical differences with the Sack Monk. He encounters the Flying Thief who agrees to help him find women but only if he attains a penis as big as a horse's. The scholar has a surgeon attach said unit and he's off and running on his mission only to find that there are obstacles to his new lifestyle such as jealous husbands and treacherous females.,118.391,Orange Sky Golden Harvest-Johnny Mak Production Co. Ltd.,1991-11-30,0.0,396003.0,99.0,Released,Banned for 400 years! The most notorious of China's three great erotic sagas – revealed on the screen for the first time.,5.8,51.0,Lawrence Ng-Kent Cheng-Elvis Tsui-Amy Yip-Isabelle Chow Wang-Rena Murakami-Carrie Ng-Lo Lieh-Tien Feng-Au Wai-Yee-Poon Ka Tak-Ryoko Shinmura-Mari Ayukawa-Tang Yat-Lung-Lo Duen-Peter Ngor-John Cheung Chan-Sang-Frank Liu Zong-Ji-Chun Kwai-Bo,,/tQMf9iPeCsrkeSXxkNKtY1R82mx.jpg,/6z7SsvTdRrzoxTPHYEb5UuFZj5u.jpg,
755566,Day Shift,Action-Fantasy-Horror-Comedy,en,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.,118.069,87Eleven-Impossible Dream Entertainment,2022-08-12,0.0,0.0,113.0,Released,Some jobs really go for the throat.,6.91,1459.0,Jamie Foxx-Dave Franco-Natasha Liu Bordizzo-Meagan Good-Zion Broadnax-Snoop Dogg-Karla Souza-Steve Howey-Scott Adkins-Peter Stormare-Eric Lange-Oliver Masucci-Tetiana Gaidar-Danielle Kennedy-Shai Debroux-Massi Furlan,vampire hunter (slayer),/bI7lGR5HuYlENlp11brKUAaPHuO.jpg,/yjZM4QrgA7PqX18Es6DxvJQH3ba.jpg,361743-438148-665172-1037194-766507-419669-44281-90802-978436-610150-762504-629176-725201-598446-862551-718930-1006851-91759-800345-616037
960875,The Chalk Line,Horror-Thriller-Mystery,es,After a couple finds a traumatized child of unknown origins wife Paula must decipher the girl's strange behaviors to unlock her identity and dark past.,118.056,Pokeepsie Films,2022-09-09,0.0,0.0,106.0,Released,,6.4,195.0,Elena Anaya-Pablo Molinero-Carlos Santos-Eva Llorach-Esther Acebo-Tara Linke-Eloy Azorín-Eva Tennear-Mona Martínez-Pau Roca-Sonia Almarcha-Rodrigo Sáenz de Heredia,,/ifxAT8LVbSCxAi290VplTwbEQNh.jpg,/u1KFDIP64LjG3iD1dbSRBSDNyge.jpg,541134-1032950-532870-10988-37949-999722-913290-944864-638292-437816-1033303-823766-1022206-962232-86369-490448-964873-1011424-607442-890980-1033107
691777,Jesus,Family-History-Music,en,From the bustling streets of Jerusalem to the raging Sea of Galilee join Peter Nicodemus Mary Magdalene and a multitude of others as they journey alongside the most famous person ever to walk the earth. Witness the most miraculous events in history as Jesus sets sail with fishermen challenges the Pharisees befriends the outcasts and heals the hurting. The lives he touches will never be the same. Filmed in front of a live audience Sight & Sound's spectacular original production has been experienced by over one million people live on stage.,118.046,Sight & Sound Theatres-Virgil Films & Entertainment-Virgil Films,2020-05-15,0.0,0.0,130.0,Released,,7.5,93.0,Brandon Talley-Tricia Bridgeman-Rodney Coe-Lindsey Grimble-Adams-Michael Niederer-Chris Bergamo-Daniel Gorman,bible-jesus christ-christian film-sight & sound,/aFC4cY9lBsZXTjrqvKrwqusXaa7.jpg,/aJu2sm4r1Tjv9yWvaZM0KB2LucP.jpg,
18785,The Hangover,Comedy,en,When three friends finally come to after a raucous night of bachelor-party revelry they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend Doug – who's supposed to be tying the knot. Launching a frantic search for Doug the trio perseveres through a nasty hangover to try to make it to the church on time.,117.824,Legendary Pictures-Green Hat Films-Warner Bros. Pictures,2009-06-02,35000000.0,469310836.0,100.0,Released,Some guys just can't handle Vegas.,7.309,15228.0,Bradley Cooper-Ed Helms-Zach Galifianakis-Justin Bartha-Heather Graham-Sasha Barrese-Jeffrey Tambor-Ken Jeong-Rachael Harris-Mike Tyson-Mike Epps-Jernard Burks-Rob Riggle-Cleo King-Bryan Callen-Matt Walsh-Ian Anthony Dale-Michael Li-Sondra Currie-Gillian Vigman-Nathalie Fay-Chuck Pacheco-Jesse Erwin-Dan Finnerty-Keith Lyle-Brody Stevens-Todd Phillips-Mike Vallely-James Martin Kelly-Murray Gershenz-Andrew Astor-Casey Margolis-Ken Flaherty-Joe Alexander-Constance Broge-Sue Pierce-Floyd Levine-Robert A. Ringler-Britt Barrett-Chauntae Davies-Alisa Allapach-Nicholas Furu-Angelica Flameno-Lily Winn-Katerina Moutsatsou-Faleolo Alailima-Rio Ahn-Joey Brander-John Jason Bailey-Cody Deal-Natalie Cohen-Carrie Keagan-Stephanie Mathis-Guile Branco-Richard Alan Reid-Tom Spano-Lanette Fugit Hannah-David Hill-Mitch Holleman-Jessica Simons-Anthony Mingilino-Michael A. Rizza-Charlene Geisler-Kaitlin Clark-Heather Roop-Joe Satriani-Carrot Top-Jaira Valenti-Anat Gerber-Victor Yerrid,blackjack-stag night-lost weekend-chapel-hit with tire iron-memory loss-las vegas-drugs,/uluhlXubGu1VxU63X9VHCLWDAYP.jpg,/2o0PKGmnSgCGkzoSePNAqse8Ure.jpg,45243-109439-72105-10528-607-23483-585-6479-14160-22-12-8681-597-557-425-51876-58-20352-41154-1271-310
860623,Last Man Down,Action-Thriller,en,After civilization succumbs to a deadly pandemic and his wife is murdered a special forces soldier abandons his duty and becomes a hermit in the Nordic wilderness. Years later a wounded woman appears on his doorstep. She's escaped from a lab and her pursuers believe her blood is the key to a worldwide cure. He's hesitant to get involved but all doubts are cast aside when he discovers her pursuer is none other than Commander Stone the man that murdered his wife some years ago.,117.684,Daniel Stisen Productions-Fansu Film,2022-11-03,0.0,0.0,87.0,Released,They will pay.,5.636,22.0,Daniel Stisen-Olga Kent-Daniel Nehme-Stanislav Yanevski-Madeleine Vall-Natassia Malthe-Stephanie Siadatan-Robert Follin-Michael Billington-Pasi Antero Remsu-Kamil Lemieszewski-Veera Seppälä-Kenneth Wolf Andersen Haugen-Sam Hardy-Marcus Alexander Bakkenberg-Christian René Wold-John Smith Kabashi-Magne Osnes-Bekim Brahimi-Anja Maria Svenkerud-Lan Flamerzi-Martin Kjellström-Kim Valhalla Johansen-Chris M. Allport,,/4B7liCxNCZIZGONmAMkCnxVlZQV.jpg,/t4To8feUSysyBs4tlBAbXIrKlCv.jpg,753232-38540-672437-15247-14430-49397-766907-27942-811592-890656-518896-522016-645788-749274-12201-774825-800510-629176-763788-801071-785985
59440,Warrior,Drama-Action,en,The youngest son of an alcoholic former boxer returns home where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged older brother.,117.473,Lionsgate-Mimran Schur Pictures-Solaris Film-Filmtribe,2011-09-09,25000000.0,23308615.0,140.0,Released,Family is worth fighting for.,7.84,3991.0,"Joel Edgerton-Tom Hardy-Jennifer Morrison-Frank Grillo-Nick Nolte-Denzel Whitaker-Bryan Callen-Kevin Dunn-Maximiliano Hernández-Sam Sheridan-Fernando Chien-Jake McLaughlin-Vanessa Martinez-Carlos Miranda-Nick Lehane-Laura Chinn-Capri Thomas-Lexi Cowan-Noah Emmerich-Dan Caldwell-Timothy ""Skyskrape"" Katz-Julia Stockstad-Josh Rosenthal-Kurt Angle-Erik Apple-Anthony Johnson-Nate Marquardt-Roan Carneiro-Daniel Stevens-Panuvat Anthony Nanakornpanom-Hans Marrero-Yves Edwards-Amir Perets-Anthony Tambakis-Jimmy Cvetic-Jace Jeanes-Jake Digman-Richard Fike-Andre' Mason-James Houk-Aaron Kleiber-Raymond Rowe-Lambert R. Strayer-Roman Vasylyshyn-Jonathan Matthew Anik-Rashad Evans-Stephan Bonnar-Michelle Dawn Mooney-Tim Bickel-Jack Fisher-Jeff Hochendoner-Armon York Williams-Adam Christian Stanley-James Dreussi-Kevin P. Hanley-Tammy Townsend-Etta Cox-Sandy Notaro-Francesca Ortenzio-Jaime Sinue Aguirre-Tracy Campbell-Thomas McCue-Gavin O'Connor",bank-training-beating-mixed martial arts-teacher-muscleman-combat-alcoholic-gym-exercise-pittsburgh pennsylvania,/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg,/1PnRPz4A4AguUEVOTcprIyctrax.jpg,841755-45317-82633-96721-12162-2034-60308-197-18533-13223-12163-307081-1735-23168-7345-64690-561-210479-9509-1012290-1372
744,Top Gun,Action-Drama,en,For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy as well as personal demons will threaten Pete's dreams of becoming an ace pilot.,117.253,Paramount-Don Simpson/Jerry Bruckheimer Films,1986-05-16,15000000.0,356830601.0,110.0,Released,Up there with the best of the best.,7.027,7143.0,Tom Cruise-Kelly McGillis-Val Kilmer-Anthony Edwards-Tom Skerritt-Michael Ironside-John Stockwell-Barry Tubb-Rick Rossovich-Tim Robbins-Clarence Gilyard Jr.-Whip Hubley-James Tolkan-Meg Ryan-Adrian Pasdar-Randall Brady-Duke Stroud-Brian Sheehan-Ron Clark-Frank Pesce-Pete Pettigrew-Troy Hunter-Linda Rae Jurgens-T.J. Cassidy,loss of loved one-lovesickness-fighter pilot-self-discovery-pilot-dying and death-training camp-air force-airplane-dangerous-battle assignment-u.s. navy-hostility-secret love-cowardliness-pilot school-based on magazine newspaper or article,/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg,/jILeJ60zPpIjjJHGSmIeY4eO30t.jpg,361743-1029446-380-2119-851238-485918-9390-954-811108-7520-616-9361-955-1368-956-1669-180-2253-881-2024-676
895006,Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc,Animation-Action-Fantasy,ja,Tanjiro ventures to the south-southeast where he encounters a cowardly young man named Zenitsu Agatsuma. He is a fellow survivor from Final Selection and his sparrow asks Tanjiro to help keep him in line.,115.594,ufotable,2022-09-15,0.0,0.0,87.0,Released,,7.6,10.0,Natsuki Hanae-Akari Kito,edited from tv series-anime,/7syc6DmjSeUSNp4VSGELfHQW17Q.jpg,,811948-895003-820232-802401-635302-610150-752623-507086-616037
736545,Nothing Serious,Romance-Comedy,ko,Woo-ri 32 and Ja-young 28 who both dislike being alone but have particular anxieties when it comes to dating meet through an app.,115.404,CJ Entertainment-12 journey,2021-11-24,0.0,0.0,95.0,Released,,6.6,17.0,Jeon Jong-seo-Son Suk-ku-Gong Min-jeung-Kim Seul-ki-Bae Yoo-ram-Kim Jae-hwa-Im Sung-jae-Lim Sun-woo-Kim Young-ok-Kim Kwang-kyu-Lee Hak-joo-Park Jong-hwan-Jang Eui-soo,magazine editor,/kXG2cSa4QUf5qbgs02T77qHlmLT.jpg,/qjiDAloN0AlF3J0qUmefYhhsrLH.jpg,221518-346646-379880-14968-354072-532444-282631-86000-15370-116488-313628-146724-313108-242452-436120-338729-19496-426166-572164-389868-11178
532639,Pinocchio,Fantasy-Adventure-Family,en,A wooden puppet embarks on a thrilling adventure to become a real boy.,115.313,Walt Disney Pictures-Depth of Field,2022-09-07,0.0,0.0,105.0,Released,The timeless classic.,6.549,1296.0,Benjamin Evan Ainsworth-Tom Hanks-Joseph Gordon-Levitt-Luke Evans-Cynthia Erivo-Keegan-Michael Key-Lorraine Bracco-Kyanne Lamaya-Angus Wright-Jamie Demetriou-Jaquita Ta'le-Lewin Lloyd-Giuseppe Battiston-Sheila Atim-Hannah Flynn,fairy-musical-puppet-live action and animation-live action remake-talking animals-pinocchio,/g8sclIV4gj1TZqUpnL82hKOTK3B.jpg,/nnUQqlVZeEGuCRx8SaoCU4XVHJN.jpg,1010821-773867-985939-195860-572261-760741-999597-616037-927341-960704-760161-999128-999918-1002716-999119-1002084-49690-44281-539681-642721-594417
967493,Inside The Walking Dead Season 11 (Part 1),,en,Join host Clarke Wolfe for the ultimate backstage pass to the final season of The Walking Dead (Part 1) featuring never-before-seen footage access to your favorite cast and crew and sneak peeks of what’s coming next.,114.827,,,0.0,0.0,0.0,Released,"Join host Clarke Wolfe for the ultimate backstage pass to the final season of The Walking Dead (Part 1), featuring never-before-seen footage, access to your favorite cast and crew, and sneak peeks of what’s coming next.",10.0,4.0,Clarke Wolfe,,/dzXF1zuVKfzOJcPiZrBGFJOHR8K.jpg,,
70981,Prometheus,Science Fiction-Adventure-Mystery,en,A team of explorers discover a clue to the origins of mankind on Earth leading them on a journey to the darkest corners of the universe. There they must fight a terrifying battle to save the future of the human race.,114.592,Dune Entertainment-Scott Free Productions-Brandywine Productions-20th Century Fox,2012-05-30,130000000.0,403354469.0,124.0,Released,The Search for Our Beginning Could Lead to Our End.,6.5,10820.0,Noomi Rapace-Michael Fassbender-Logan Marshall-Green-Charlize Theron-Idris Elba-Guy Pearce-Sean Harris-Rafe Spall-Kate Dickie-Benedict Wong-Emun Elliott-Patrick Wilson-Ian Whyte-Lucy Hutchinson-Branwell Donaghey-Vladimir Furdik-C.C. Smiff-Shane Steyn-John Lebar-Anil Biltoo-Giannina Facio-James Embree-Robin Atkin Downes-Louisa Staples-Annie Penn-Daniel James,android-space-alien-creature-spin off-creation-emergency surgery-stasis-archeological dig-god complex-cave drawing-prometheus-genetic mutation-origins of life-2090s,/omy5CiDMQnGqQUEJ9gNLOGPZQFW.jpg,/hO97RyNjBIMfzfFpUjNhsm4zImh.jpg,59967-348-679-37724-126889-13475-49026-75612-41154-49538-8077-8078-54138-56292-1930-49051-68726-70160-64635-49521-14161
818648,Love at First Kiss,Romance-Comedy,es,The story of Javier who at the age of 16 while kissing a girl for the first time realized that he had a gift of romantic clairvoyance. Javier can see the future... and he finally knows who the love of his life is.,114.278,Zeta Studios,2023-03-03,0.0,0.0,96.0,Released,,6.074,46.0,Álvaro Cervantes-Silvia Alonso-Gorka Otxoa-Susana Abaitua-Pilar Castro,,/jefnbOGaDQTwY3dATmaiIuNwARs.jpg,/7WrT7uLg54716D3pZIavAfmR0uB.jpg,
758336,Love Again,Romance-Drama-Comedy,en,Mira Ray dealing with the loss of her fiancé sends a series of romantic texts to his old cell phone number… not realizing the number was reassigned to Rob Burns' new work phone. A journalist Rob is captivated by the honesty in the beautifully confessional texts. When he’s assigned to write a profile of megastar Céline Dion he enlists her help in figuring out how to meet Mira in person and win her heart.,114.107,Screen Gems-Thunder Road-2.0 Entertainment,2023-05-04,9000000.0,10000000.0,104.0,Released,Destiny has a plan.,6.392,37.0,Priyanka Chopra Jonas-Sam Heughan-Céline Dion-Sofia Barclay-Russell Tovey-Lydia West-Steve Oram-Omid Djalili-Nick Jonas-Celia Imrie-Arinzé Kene-Tom Blake-Laurence Varda-Harry Attwell-Amanda Blake-Daniel Barry-Haley McGee-Camille Hatcher,based on novel or book-text message-duringcreditsstinger,/yGEiqgynu453hMHxOZYtZlisv95.jpg,/ztWbwSlQNduTUFomNP2GnTPduFm.jpg,433712-816904-447365-11231-2907-814757
